date_reg,type,maker,model,colour,fuel,state
2025-03-12,motokar,HONDA,WR-V,silver,petrol,Rakan Niaga
2025-03-12,motokar,HONDA,WR-V,white,petrol,Rakan Niaga
2025-03-12,motokar,HONDA,WR-V,white,petrol,Sabah
2025-03-12,window_van,HYUNDAI,STARIA,silver,diesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,white,greendiesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,black,diesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,white,diesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,orange,greendiesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,black,greendiesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,blue,greendiesel,Rakan Niaga
2025-03-12,pick_up,ISUZU,D-MAX,silver,greendiesel,Rakan Niaga
2025-03-12,pick_up,JMC,PICKUP,grey,greendiesel,Kedah
2025-03-12,window_van,KIA,CARNIVAL,black,diesel,Selangor
2025-03-12,jip,KIA,SPORTAGE,white,petrol,Selangor
2025-03-12,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga
2025-03-12,jip,KIA,SPORTAGE,grey,petrol,Rakan Niaga
2025-03-12,jip,KIA,SPORTAGE,white,petrol,Kedah
2025-03-12,jip,LAND ROVER,DEFENDER,blue,petrol,W.P. Kuala Lumpur
2025-03-12,jip,LEXUS,LX,grey,petrol,Rakan Niaga
2025-03-12,jip,LEXUS,NX,white,petrol,Selangor
2025-03-12,jip,LEXUS,RX,black,petrol,Johor
2025-03-12,jip,LEXUS,RX,white,petrol,W.P. Kuala Lumpur
2025-03-12,jip,LEXUS,RX,silver,petrol,Rakan Niaga
2025-03-12,jip,LEXUS,RX,red,petrol,W.P. Kuala Lumpur
2025-03-12,jip,LEXUS,RX,black,hybrid_petrol,Rakan Niaga
2025-03-12,jip,LEXUS,RX,silver,petrol,Pulau Pinang
2025-03-12,jip,LEXUS,RX,white,petrol,Rakan Niaga
2025-03-12,jip,LEXUS,RX,white,petrol,Johor
2025-03-12,jip,LEXUS,UX,silver,petrol,Rakan Niaga
2025-03-12,motokar,MG,CYBERSTER,red,electric,Rakan Niaga
2025-03-12,motokar,MG,CYBERSTER,red,electric,W.P. Kuala Lumpur
2025-03-12,jip,MG,MG HS,grey,petrol,Rakan Niaga
2025-03-12,motokar,MG,MG4,grey,electric,Rakan Niaga
2025-03-12,motokar,MG,MG5,red,petrol,Rakan Niaga
2025-03-12,motokar,MG,MG5,grey,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,3,grey,petrol,Johor
2025-03-12,motokar,MAZDA,3,blue,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,3,gold,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,3,silver,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,CX-30,grey,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,CX-30,white,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,CX-30,gold,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,CX-30,black,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,CX-30,blue,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,CX-30,black,petrol,Perak
2025-03-12,motokar,MAZDA,CX-30,black,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,MAZDA,CX-30,red,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-5,gold,petrol,Sarawak
2025-03-12,jip,MAZDA,CX-5,black,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-5,white,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-5,red,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-8,gold,petrol,Rakan Niaga
2025-03-12,jip,MAZDA,CX-9,black,petrol,Rakan Niaga
2025-03-12,motokar,MAZDA,MX-5,white,petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,A-CLASS,white,petrol,Kelantan
2025-03-12,motokar,MERCEDES BENZ,A-CLASS,white,petrol,Selangor
2025-03-12,motokar,MERCEDES BENZ,A-CLASS,silver,petrol,Johor
2025-03-12,motokar,MERCEDES BENZ,A-CLASS,white,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,MERCEDES BENZ,A-CLASS,grey,petrol,Selangor
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,white,petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,red,petrol,Johor
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,black,petrol,Perak
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,black,petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,silver,hybrid_petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,grey,hybrid_petrol,W.P. Kuala Lumpur
2025-03-12,motokar,MERCEDES BENZ,C-CLASS,black,hybrid_petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,CLA,silver,petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,CLA,white,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,MERCEDES BENZ,CLA,white,petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,E-CLASS,silver,hybrid_petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,E-CLASS,silver,petrol,Rakan Niaga
2025-03-12,motokar,MERCEDES BENZ,E-CLASS,white,hybrid_petrol,W.P. Kuala Lumpur
2025-03-12,motokar,MERCEDES BENZ,E-CLASS,silver,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,MERCEDES BENZ,E-CLASS,silver,hybrid_petrol,Johor
2025-03-12,jip,MERCEDES BENZ,G-CLASS,black,hybrid_petrol,W.P. Kuala Lumpur
2025-03-12,jip,MERCEDES BENZ,GLA,blue,petrol,Rakan Niaga
2025-03-12,jip,MERCEDES BENZ,GLA,grey,petrol,Rakan Niaga
2025-03-12,jip,MERCEDES BENZ,GLC,white,hybrid_petrol,Pulau Pinang
2025-03-12,jip,MERCEDES BENZ,GLC,white,hybrid_petrol,Rakan Niaga
2025-03-12,jip,MERCEDES BENZ,GLC,grey,hybrid_petrol,Rakan Niaga
2025-03-12,jip,MERCEDES BENZ,GLC,silver,hybrid_petrol,W.P. Kuala Lumpur
2025-03-12,jip,MERCEDES BENZ,GLC,silver,hybrid_petrol,Rakan Niaga
2025-03-12,jip,MERCEDES BENZ,GLC,black,hybrid_petrol,Rakan Niaga
2025-03-12,jip,MERCEDES BENZ,GLE,grey,diesel,W.P. Kuala Lumpur
2025-03-12,jip,MERCEDES BENZ,GLE,red,petrol,W.P. Kuala Lumpur
2025-03-12,jip,MINI,COUNTRYMAN,blue,petrol,Pulau Pinang
2025-03-12,jip,MINI,COUNTRYMAN,green,petrol,W.P. Kuala Lumpur
2025-03-12,jip,MINI,COUNTRYMAN,green,petrol,Rakan Niaga
2025-03-12,motokar,MITSUBISHI,LANCER,black,petrol,W.P. Kuala Lumpur
2025-03-12,pick_up,MITSUBISHI,TRITON,orange,greendiesel,Rakan Niaga
2025-03-12,pick_up,MITSUBISHI,TRITON,grey,greendiesel,Rakan Niaga
2025-03-12,pick_up,MITSUBISHI,TRITON,white,greendiesel,Rakan Niaga
2025-03-12,pick_up,MITSUBISHI,TRITON,silver,greendiesel,Rakan Niaga
2025-03-12,pick_up,MITSUBISHI,TRITON,black,greendiesel,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,black,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,grey,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,black,petrol,Terengganu
2025-03-12,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,white,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,red,petrol,Rakan Niaga
2025-03-12,motokar,NETA,V,grey,electric,Rakan Niaga
2025-03-12,motokar,NETA,V,blue,electric,Rakan Niaga
2025-03-12,motokar,NISSAN,ALMERA,grey,petrol,Rakan Niaga
2025-03-12,motokar,NISSAN,ALMERA,orange,petrol,Kedah
2025-03-12,motokar,NISSAN,ALMERA,white,petrol,Rakan Niaga
2025-03-12,motokar,NISSAN,ALMERA,grey,petrol,Johor
2025-03-12,jip,NISSAN,KICKS,white,hybrid_petrol,Kelantan
2025-03-12,jip,NISSAN,KICKS,white,hybrid_petrol,Rakan Niaga
2025-03-12,jip,NISSAN,KICKS,black,hybrid_petrol,Rakan Niaga
2025-03-12,jip,NISSAN,KICKS,orange,hybrid_petrol,Rakan Niaga
2025-03-12,jip,NISSAN,KICKS,red,hybrid_petrol,Rakan Niaga
2025-03-12,pick_up,NISSAN,NAVARA,grey,greendiesel,Rakan Niaga
2025-03-12,pick_up,NISSAN,NAVARA,black,greendiesel,Rakan Niaga
2025-03-12,pick_up,NISSAN,NAVARA,white,greendiesel,Johor
2025-03-12,window_van,NISSAN,SERENA,silver,petrol,Rakan Niaga
2025-03-12,window_van,NISSAN,SERENA,grey,petrol,Rakan Niaga
2025-03-12,window_van,NISSAN,SERENA,grey,petrol,Johor
2025-03-12,window_van,NISSAN,SERENA,black,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,PERODUA,ALZA,red,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,PERODUA,ALZA,brown,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,PERODUA,ALZA,white,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,PERODUA,ALZA,silver,petrol,Rakan Niaga
2025-03-12,motokar_pelbagai_utiliti,PERODUA,ALZA,brown,petrol,Selangor
2025-03-12,jip,PERODUA,ARUZ,grey,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ARUZ,red,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ARUZ,white,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ARUZ,silver,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ARUZ,black,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ARUZ,silver,petrol,Kedah
2025-03-12,jip,PERODUA,ARUZ,black,petrol,Johor
2025-03-12,jip,PERODUA,ATIVA,red,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ATIVA,silver,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ATIVA,white,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ATIVA,blue,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ATIVA,red,petrol,Pahang
2025-03-12,jip,PERODUA,ATIVA,grey,petrol,Rakan Niaga
2025-03-12,jip,PERODUA,ATIVA,grey,petrol,Terengganu
2025-03-12,jip,PERODUA,ATIVA,red,petrol,Terengganu
2025-03-12,jip,PERODUA,ATIVA,white,petrol,Pulau Pinang
2025-03-12,jip,PERODUA,ATIVA,grey,petrol,Johor
2025-03-12,motokar,PERODUA,AXIA,silver,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,AXIA,blue,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,AXIA,grey,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,AXIA,white,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,AXIA,red,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,AXIA,grey,petrol,Perak
2025-03-12,motokar,PERODUA,AXIA,blue,petrol,Johor
2025-03-12,motokar,PERODUA,AXIA,grey,petrol,Selangor
2025-03-12,motokar,PERODUA,BEZZA,red,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,BEZZA,grey,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,BEZZA,white,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,BEZZA,blue,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,BEZZA,silver,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,BEZZA,brown,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,BEZZA,red,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,PERODUA,BEZZA,red,petrol,Kelantan
2025-03-12,motokar,PERODUA,BEZZA,red,petrol,Kedah
2025-03-12,motokar,PERODUA,BEZZA,silver,petrol,Selangor
2025-03-12,motokar,PERODUA,BEZZA,brown,petrol,Negeri Sembilan
2025-03-12,motokar,PERODUA,BEZZA,silver,petrol,Terengganu
2025-03-12,motokar,PERODUA,BEZZA,brown,petrol,Terengganu
2025-03-12,motokar,PERODUA,BEZZA,grey,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,PERODUA,MYVI,red,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,MYVI,grey,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,MYVI,white,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,MYVI,blue,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,MYVI,red,petrol,Kedah
2025-03-12,motokar,PERODUA,MYVI,silver,petrol,Rakan Niaga
2025-03-12,motokar,PERODUA,MYVI,red,petrol,Melaka
2025-03-12,motokar,PERODUA,MYVI,grey,petrol,Selangor
2025-03-12,motokar,PERODUA,MYVI,white,petrol,Kedah
2025-03-12,motokar,PERODUA,MYVI,red,petrol,Johor
2025-03-12,jip,PEUGEOT,408,white,petrol,Rakan Niaga
2025-03-12,jip,PEUGEOT,408,blue,petrol,Rakan Niaga
2025-03-12,jip,PEUGEOT,408,grey,petrol,Rakan Niaga
2025-03-12,motokar,PORSCHE,718 CAYMAN,black,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,PORSCHE,944,white,petrol,W.P. Kuala Lumpur
2025-03-12,jip,PORSCHE,CAYENNE,grey,petrol,Selangor
2025-03-12,jip,PORSCHE,CAYENNE,grey,petrol,Rakan Niaga
2025-03-12,jip,PORSCHE,CAYENNE,black,petrol,W.P. Kuala Lumpur
2025-03-12,jip,PORSCHE,MACAN,blue,petrol,Perak
2025-03-12,jip,PORSCHE,MACAN,black,petrol,W.P. Kuala Lumpur
2025-03-12,jip,PORSCHE,MACAN,black,petrol,Rakan Niaga
2025-03-12,jip,PORSCHE,MACAN,green,electric,Sarawak
2025-03-12,jip,PORSCHE,MACAN,white,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,PROTON,IRIZ,silver,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,IRIZ,grey,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,IRIZ,white,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,IRIZ,red,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,PERSONA,grey,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,PERSONA,red,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,PERSONA,white,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,PERSONA,maroon,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,PERSONA,silver,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,S70,grey,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,S70,white,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,S70,blue,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,S70,green,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,S70,black,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,S70,green,petrol,Kedah
2025-03-12,motokar,PROTON,S70,silver,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,SAGA,grey,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,SAGA,white,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,SAGA,maroon,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,SAGA,red,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,SAGA,silver,petrol,Rakan Niaga
2025-03-12,motokar,PROTON,SAGA,grey,petrol,Selangor
2025-03-12,motokar,PROTON,SAGA,red,petrol,W.P. Kuala Lumpur
2025-03-12,jip,PROTON,X50,white,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X50,grey,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X50,black,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X50,red,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X50,silver,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X50,black,petrol,W.P. Kuala Lumpur
2025-03-12,jip,PROTON,X50,grey,petrol,Pahang
2025-03-12,jip,PROTON,X50,blue,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X70,silver,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X70,blue,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X70,blue,petrol,W.P. Kuala Lumpur
2025-03-12,jip,PROTON,X70,red,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X70,grey,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X70,white,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X90,silver,petrol,Selangor
2025-03-12,jip,PROTON,X90,blue,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X90,grey,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X90,silver,petrol,Rakan Niaga
2025-03-12,jip,PROTON,X90,grey,petrol,Kelantan
2025-03-12,jip,PROTON,E.MAS 7,silver,electric,Rakan Niaga
2025-03-12,jip,PROTON,E.MAS 7,grey,electric,Rakan Niaga
2025-03-12,jip,PROTON,E.MAS 7,green,electric,Rakan Niaga
2025-03-12,jip,PROTON,E.MAS 7,green,electric,Sarawak
2025-03-12,jip,PROTON,E.MAS 7,pink,electric,Pahang
2025-03-12,jip,PROTON,E.MAS 7,grey,electric,Sarawak
2025-03-12,jip,PROTON,E.MAS 7,white,electric,Rakan Niaga
2025-03-12,jip,SMART,BRABUS,black,electric,Rakan Niaga
2025-03-12,jip,SMART,BRABUS,beige,electric,Rakan Niaga
2025-03-12,motokar,SUBARU,BRZ,blue,petrol,W.P. Kuala Lumpur
2025-03-12,jip,SUBARU,FORESTER,white,petrol,Rakan Niaga
2025-03-12,jip,SUBARU,FORESTER,blue,petrol,W.P. Kuala Lumpur
2025-03-12,jip,SUBARU,XV,grey,petrol,Rakan Niaga
2025-03-12,jip,SUZUKI,JIMNY,grey,petrol,Johor
2025-03-12,jip,SUZUKI,JIMNY,white,petrol,Rakan Niaga
2025-03-12,jip,SUZUKI,JIMNY,black,petrol,Rakan Niaga
2025-03-12,jip,SUZUKI,JIMNY,beige,petrol,Rakan Niaga
2025-03-12,jip,SUZUKI,JIMNY SIERRA,beige,petrol,Rakan Niaga
2025-03-12,motokar,TESLA,MODEL 3,grey,electric,Rakan Niaga
2025-03-12,motokar,TESLA,MODEL 3,white,electric,Rakan Niaga
2025-03-12,motokar,TESLA,MODEL 3,black,electric,Rakan Niaga
2025-03-12,motokar,TESLA,MODEL Y,grey,electric,Rakan Niaga
2025-03-12,motokar,TOYOTA,86,white,petrol,Sarawak
2025-03-12,motokar,TOYOTA,86,white,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Sarawak
2025-03-12,window_van,TOYOTA,ALPHARD,black,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Kedah
2025-03-12,window_van,TOYOTA,ALPHARD,black,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Selangor
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Johor
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Perak
2025-03-12,window_van,TOYOTA,ALPHARD,black,petrol,Selangor
2025-03-12,window_van,TOYOTA,ALPHARD,red,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,ALPHARD,black,petrol,Johor
2025-03-12,window_van,TOYOTA,ALPHARD,black,petrol,Kelantan
2025-03-12,window_van,TOYOTA,ALPHARD,black,petrol,Perak
2025-03-12,window_van,TOYOTA,ALPHARD,white,petrol,Pulau Pinang
2025-03-12,window_van,TOYOTA,ALPHARD,brown,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,TOYOTA,CAMRY,grey,petrol,Rakan Niaga
2025-03-12,motokar,TOYOTA,COROLLA ALTIS,white,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,white,petrol,W.P. Kuala Lumpur
2025-03-12,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,silver,hybrid_petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,red,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,blue,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,grey,hybrid_petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,red,hybrid_petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,white,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,white,petrol,Johor
2025-03-12,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,Terengganu
2025-03-12,jip,TOYOTA,COROLLA CROSS,blue,petrol,W.P. Kuala Lumpur
2025-03-12,jip,TOYOTA,COROLLA CROSS,silver,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,W.P. Kuala Lumpur
2025-03-12,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,Perak
2025-03-12,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,Kelantan
2025-03-12,jip,TOYOTA,COROLLA CROSS,green,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,ESQUIRE,white,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,FORTUNER,black,diesel,Rakan Niaga
2025-03-12,jip,TOYOTA,FORTUNER,black,greendiesel,Rakan Niaga
2025-03-12,jip,TOYOTA,FORTUNER,white,diesel,Rakan Niaga
2025-03-12,jip,TOYOTA,FORTUNER,white,greendiesel,Rakan Niaga
2025-03-12,motokar,TOYOTA,GR86,grey,petrol,W.P. Kuala Lumpur
2025-03-12,motokar,TOYOTA,GR86,white,petrol,Selangor
2025-03-12,jip,TOYOTA,HARRIER,black,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,HARRIER,black,petrol,Pulau Pinang
2025-03-12,jip,TOYOTA,HARRIER,white,petrol,W.P. Kuala Lumpur
2025-03-12,jip,TOYOTA,HARRIER,black,petrol,W.P. Kuala Lumpur
2025-03-12,jip,TOYOTA,HARRIER,white,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,HARRIER,red,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,HARRIER,black,petrol,Melaka
2025-03-12,jip,TOYOTA,HARRIER,white,petrol,Selangor
2025-03-12,jip,TOYOTA,HARRIER,brown,petrol,Rakan Niaga
2025-03-12,jip,TOYOTA,HARRIER,black,petrol,Johor
2025-03-12,jip,TOYOTA,HARRIER,white,petrol,Pulau Pinang
2025-03-12,jip,TOYOTA,HARRIER,black,petrol,Sarawak
2025-03-12,window_van,TOYOTA,HIACE,white,diesel,Perak
2025-03-12,window_van,TOYOTA,HIACE,white,diesel,Kedah
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Melaka
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Sabah
2025-03-12,pick_up,TOYOTA,HILUX,black,greendiesel,Sabah
2025-03-12,pick_up,TOYOTA,HILUX,brown,diesel,W.P. Kuala Lumpur
2025-03-12,pick_up,TOYOTA,HILUX,brown,diesel,Sabah
2025-03-12,pick_up,TOYOTA,HILUX,red,greendiesel,Sabah
2025-03-12,pick_up,TOYOTA,HILUX,silver,diesel,Negeri Sembilan
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Sarawak
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Perak
2025-03-12,pick_up,TOYOTA,HILUX,white,greendiesel,Perak
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Selangor
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Kedah
2025-03-12,pick_up,TOYOTA,HILUX,brown,greendiesel,W.P. Kuala Lumpur
2025-03-12,pick_up,TOYOTA,HILUX,brown,diesel,Negeri Sembilan
2025-03-12,pick_up,TOYOTA,HILUX,brown,greendiesel,Pulau Pinang
2025-03-12,pick_up,TOYOTA,HILUX,silver,diesel,W.P. Kuala Lumpur
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Pulau Pinang
2025-03-12,pick_up,TOYOTA,HILUX,brown,diesel,Selangor
2025-03-12,pick_up,TOYOTA,HILUX,white,greendiesel,Sabah
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Kelantan
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Terengganu
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Sabah
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Terengganu
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Rakan Niaga
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Pahang
2025-03-12,pick_up,TOYOTA,HILUX,red,greendiesel,Johor
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,Selangor
2025-03-12,pick_up,TOYOTA,HILUX,white,diesel,W.P. Kuala Lumpur
2025-03-12,pick_up,TOYOTA,HILUX,silver,greendiesel,Selangor
2025-03-12,pick_up,TOYOTA,HILUX,black,diesel,Johor
2025-03-12,pick_up,TOYOTA,HILUX,silver,diesel,Johor
2025-03-12,pick_up,TOYOTA,HILUX,brown,diesel,Melaka
2025-03-12,pick_up,TOYOTA,HILUX,grey,diesel,Melaka
2025-03-12,jip,TOYOTA,LAND CRUISER,black,diesel,Selangor
2025-03-12,jip,TOYOTA,LAND CRUISER,white,diesel,Rakan Niaga
2025-03-12,jip,TOYOTA,LAND CRUISER,white,petrol,W.P. Kuala Lumpur
2025-03-12,jip,TOYOTA,LAND CRUISER PRADO,white,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,NOAH,white,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,NOAH,white,petrol,Kedah
2025-03-12,motokar,TOYOTA,SUPRA,blue,petrol,Johor
2025-03-12,motokar,TOYOTA,SUPRA,grey,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,TANK,white,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,VELLFIRE,black,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,VELLFIRE,white,petrol,Rakan Niaga
2025-03-12,window_van,TOYOTA,VELLFIRE,black,petrol,Sarawak
2025-03-12,window_van,TOYOTA,VELLFIRE,white,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,VELLFIRE,white,petrol,Pulau Pinang
2025-03-12,window_van,TOYOTA,VELLFIRE,black,petrol,W.P. Kuala Lumpur
2025-03-12,window_van,TOYOTA,VELLFIRE,black,petrol,Selangor
2025-03-12,window_van,TOYOTA,VELLFIRE,white,petrol,Kelantan
